hist_bin,dataset,n,m,args,remove_categorical,epsilon,final_trees,train_auc,test_auc,train_pr,test_pr,train_acc,test_acc,f1_score,training_time,avg_client_rounds_sent,std_client_rounds_sent,min_client_rounds_sent,max_client_rounds_set,total_client_rounds_sent,avg_client_rounds_received,std_client_rounds_received,min_client_rounds_received,max_client_rounds_received,total_client_rounds_received,avg_client_rounds_sent_payload,std_client_rounds_sent_payload,min_client_rounds_sent_payload,max_client_rounds_sent_payload,total_client_rounds_sent_payload,avg_client_rounds_received_payload,std_client_rounds_received_payload,min_client_rounds_received_payload,max_client_rounds_received_payload,total_client_rounds_received_payload
32,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.5314285714285715,0.5244444444444445,0.5396767398108658,0.5562042015813946,0.5428571428571428,0.5666666666666667,0.5806451612903225,0.16963505744934082,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,722.6930693069307,2067.534398734871,0,10736,72992,527.5247524752475,2392.388675804997,0,15360,53280
64,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.506938775510204,0.41333333333333333,0.5203286475067711,0.45650843797821855,0.4857142857142857,0.36666666666666664,0.1739130434782609,0.20343899726867676,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,1168.950495049505,4027.1671943700894,0,20128,118064,986.1386138613861,4498.605057785659,0,30720,99600
128,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.6089795918367347,0.5955555555555556,0.6337187268043493,0.5728392004659753,0.6,0.5666666666666667,0.6666666666666667,0.288541316986084,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,2090.5346534653463,8086.993301879301,0,40880,211144,2072.079207920792,9340.434861379139,0,61440,209280
256,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.6987755102040816,0.6755555555555556,0.7085132556561674,0.7312100996158967,0.5857142857142857,0.6666666666666666,0.5454545454545455,0.48269224166870117,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,3914.772277227723,16108.89440551227,0,80344,395392,4607.524752475248,20463.43134926352,0,122880,465360
512,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.4416326530612245,0.5644444444444444,0.45112301214465533,0.5888735764898999,0.45714285714285713,0.5,0.5454545454545454,0.49897289276123047,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,6949.544554455446,29527.26896992461,0,153728,701904,8250.29702970297,37511.992497065425,0,245760,833280
2,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.7502040816326531,0.5911111111111111,0.7515437702846061,0.6136304986150187,0.7,0.5,0.5161290322580646,0.11849713325500488,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,4.752475247524752,47.52475247524754,0,480,480
4,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.529795918367347,0.6177777777777778,0.5446838919836124,0.6905588801177036,0.5,0.5666666666666667,0.5806451612903225,0.11884212493896484,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,9.504950495049505,95.04950495049508,0,960,960
8,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.6440816326530613,0.6044444444444445,0.6887069833332162,0.619620645425243,0.5857142857142857,0.5666666666666667,0.5517241379310344,0.12848305702209473,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,19.00990099009901,190.09900990099015,0,1920,1920
16,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.6089795918367347,0.4622222222222222,0.611337533761729,0.5614051995862275,0.5857142857142857,0.5,0.4444444444444445,0.12308382987976074,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,38.01980198019802,380.1980198019803,0,3840,3840
32,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.5942857142857143,0.4355555555555556,0.5767456805489706,0.5103283416387019,0.6,0.43333333333333335,0.32,0.12863492965698242,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,76.03960396039604,760.3960396039606,0,7680,7680
64,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.5681632653061225,0.3288888888888889,0.6165738909698358,0.4257422570167668,0.6285714285714286,0.3333333333333333,0.3333333333333333,0.1477499008178711,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,152.07920792079207,1520.7920792079212,0,15360,15360
128,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.5983673469387756,0.5555555555555556,0.5986439124904601,0.6070374391080214,0.5714285714285714,0.4666666666666667,0.5555555555555556,0.17071008682250977,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,304.15841584158414,3041.5841584158425,0,30720,30720
256,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.6783673469387754,0.6666666666666667,0.7038812390782364,0.6361184667299219,0.5857142857142857,0.5666666666666667,0.5185185185185186,0.20690608024597168,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,608.3168316831683,6083.168316831685,0,61440,61440
512,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.6424489795918367,0.4977777777777777,0.5602578763445245,0.5134291582175132,0.6428571428571429,0.5666666666666667,0.5517241379310344,0.2901458740234375,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,1216.6336633663366,12166.33663366337,0,122880,122880
2,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,1.0,0.6488888888888888,1.0,0.6240953436541672,1.0,0.6,0.625,0.532844066619873,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,17895.445544554455,2381.728004336046,0,20240,1807440,4.752475247524752,47.52475247524754,0,480,480
4,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,1.0,0.7955555555555556,1.0,0.8094636724731623,1.0,0.7333333333333333,0.7500000000000001,0.6947240829467773,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,32776.71287128713,3799.142723353334,0,34304,3310448,9.504950495049505,95.04950495049508,0,960,960
8,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,1.0,0.7422222222222222,1.0,0.7060345820703877,1.0,0.7333333333333333,0.7333333333333333,0.9092810153961182,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,58473.66336633663,7684.112126576922,0,62208,5905840,19.00990099009901,190.09900990099015,0,1920,1920
16,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,1.0,0.7688888888888888,1.0,0.7449335414041296,1.0,0.7333333333333333,0.7333333333333333,1.2791869640350342,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,110207.52475247525,15669.855106581825,0,117600,11130960,38.01980198019802,380.1980198019803,0,3840,3840
32,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,1.0,0.7688888888888888,1.0,0.7157328200981451,1.0,0.7666666666666667,0.7878787878787877,2.0510621070861816,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,211279.84158415842,32116.47684915995,0,228272,21339264,76.03960396039604,760.3960396039606,0,7680,7680
64,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,1.0,0.7688888888888888,1.0,0.7017790379555084,1.0,0.8,0.8125,3.7045748233795166,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,420022.9702970297,60729.392139822914,0,450496,42422320,152.07920792079207,1520.7920792079212,0,15360,15360
128,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,1.0,0.7777777777777778,1.0,0.7134721596486302,1.0,0.8333333333333334,0.8484848484848485,6.638941049575806,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,786798.7326732674,129329.12750867942,0,894400,79466672,304.15841584158414,3041.5841584158425,0,30720,30720
256,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,1.0,0.8,1.0,0.7445181506946214,1.0,0.8333333333333334,0.8484848484848485,13.242884874343872,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,1567791.6831683167,257728.15704858868,0,1782192,158346960,608.3168316831683,6083.168316831685,0,61440,61440
512,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': '', 'split_method': 'hist_based', 'weight_update_method': 'xgboost', 'sketch_type': 'exact_quantiles', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,1.0,0.8,1.0,0.7455204816969523,1.0,0.8333333333333334,0.8484848484848485,27.581727027893066,4.9504950495049505,0.495049504950495,0,5,500,0.009900990099009901,0.09900990099009897,0,1,1,3129779.326732673,514526.2126847042,0,3557776,316107712,1216.6336633663366,12166.33663366337,0,122880,122880
2,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.5363265306122449,0.5155555555555555,0.5943680025581491,0.5787398111959515,0.5285714285714286,0.5333333333333333,0.5,0.1395130157470703,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,279.9207920792079,121.014824651822,0,976,28272,19.00990099009901,105.09312184156508,0,960,1920
4,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.4955102040816327,0.5466666666666666,0.5587755135513224,0.6333277271897961,0.5428571428571428,0.5666666666666667,0.43478260869565216,0.14146709442138672,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,304.7920792079208,227.86344342204634,0,1456,30784,54.65346534653465,267.8094651365113,0,1920,5520
8,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.556734693877551,0.5022222222222222,0.5604712923711108,0.5230418679549115,0.5285714285714286,0.5,0.5454545454545454,0.14654278755187988,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,369.4257425742574,509.8984046844,0,2736,37312,123.56435643564356,565.7442030493921,0,3840,12480
16,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.5755102040816327,0.6444444444444444,0.5568550449366855,0.6425209612464514,0.5571428571428572,0.5666666666666667,0.606060606060606,0.16693997383117676,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,495.5247524752475,1068.2000461038308,0,5784,50048,232.87128712871288,1073.5545996746048,0,7680,23520
32,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.5159183673469387,0.5822222222222222,0.5178211949483171,0.5264087901055446,0.5428571428571428,0.6333333333333333,0.7179487179487181,0.1858072280883789,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,713.9009900990098,2027.8533033481517,0,10776,72104,480.0,2197.042115983656,0,15360,48480
64,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.6995918367346938,0.5244444444444445,0.7018028150255127,0.5567150196359122,0.6142857142857143,0.5666666666666667,0.6285714285714286,0.23787379264831543,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,1179.8019801980197,4079.6456602581816,0,20576,119160,1009.9009900990098,4573.090142949685,0,30720,102000
128,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.6440816326530612,0.4933333333333333,0.6923849835124944,0.5176083712946458,0.6142857142857143,0.5,0.4,0.3543429374694824,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,2118.019801980198,8208.443846177273,0,40928,213920,1943.7623762376238,8870.68314775651,0,61440,196320
256,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.5722448979591838,0.35111111111111115,0.6372734671551422,0.41295498659868024,0.5142857142857142,0.4666666666666667,0.5294117647058824,0.3934810161590576,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,3793.7425742574255,15618.435924439142,0,79968,383168,3975.4455445544554,18233.664845893738,0,122880,401520
512,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'sketch_type': 'adaptive_hessian', 'sketch_rounds': 5, 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.6163265306122448,0.6088888888888888,0.5670519039784151,0.5827380058342054,0.6285714285714286,0.6,0.6470588235294117,0.8431179523468018,1.0396039603960396,0.24049421389091333,0,2,105,0.0594059405940594,0.2750979007811843,0,2,6,7666.376237623763,32632.036546396794,0,161672,774304,7361.584158415842,34016.47028949049,0,245760,743520
2,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.7575510204081632,0.6844444444444444,0.7196848344048289,0.604635035873426,0.7142857142857143,0.6666666666666666,0.6875,0.13060998916625977,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,4.752475247524752,47.52475247524754,0,480,480
4,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.7395918367346939,0.7466666666666666,0.7716096795696629,0.8232843219159008,0.7,0.5666666666666667,0.5806451612903225,0.13711214065551758,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,9.504950495049505,95.04950495049508,0,960,960
8,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.5265306122448979,0.41777777777777775,0.5929481759630891,0.4953279862286682,0.5142857142857142,0.4666666666666667,0.5,0.13251399993896484,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,19.00990099009901,190.09900990099015,0,1920,1920
16,synthetic_100_30_26_2_2_None_1,70,30,"{'dp_method': 'gaussian_cdp', 'accounting_method': 'rdp_scaled_improved', 'split_method': 'totally_random', 'weight_update_method': 'xgboost', 'max_depth': 4, 'num_trees': 100, 'verbose': False, 'track_budget': False, 'gradient_budgets': 'vector_mechanism', 'epsilon': 1}",False,1,100,0.5771428571428572,0.3511111111111111,0.5619016505056305,0.41848441530202196,0.6,0.3333333333333333,0.28571428571428575,0.13605499267578125,0.9900990099009901,0.09900990099009901,0,1,100,0.009900990099009901,0.09900990099009897,0,1,1,253.46534653465346,25.346534653465348,0,256,25600,38.01980198019802,380.1980198019803,0,3840,3840
